date,category,region,total_sales,avg_sales,total_profit,avg_profit,total_quantity,unique_orders
2015-01-27,Furniture,West,2803.92,2803.92,0.0,0.0,5,1
2015-01-27,Technology,East,587.346,293.673,-137.04739999999998,-68.52369999999999,5,1
2015-01-28,Furniture,South,4297.644,4297.644,-1862.3124,-1862.3124,13,1
2015-01-30,Furniture,West,227.36,227.36,81.8496,81.8496,7,1
2015-01-30,Office Supplies,Central,14.304,14.304,5.0064,5.0064,6,1
2015-01-30,Technology,West,1919.976,1919.976,215.9973,215.9973,3,1
2015-01-31,Furniture,Central,53.34,53.34,16.5354,16.5354,3,1
2015-01-31,Office Supplies,Central,45.92,22.96,22.3712,11.1856,4,1
2015-02-03,Furniture,Central,28.4,28.4,11.076,11.076,2,1
2015-02-03,Furniture,East,90.882,90.882,15.147,15.147,1,1
2015-02-03,Furniture,West,136.92,136.92,41.076,41.076,4,1
2015-02-03,Office Supplies,South,74.52,74.52,35.0244,35.0244,9,1
2015-02-03,Office Supplies,West,12.144,12.144,4.0986,4.0986,3,1
2015-02-03,Technology,Central,149.97,149.97,50.9898,50.9898,3,1
2015-02-06,Furniture,East,1552.74,776.37,348.789,174.3945,13,1
2015-02-06,Office Supplies,Central,673.6859999999999,336.84299999999996,-130.7538,-65.3769,6,1
2015-02-06,Office Supplies,East,5.68,5.68,1.7608,1.7608,2,1
2015-02-06,Office Supplies,South,176.63,88.315,16.3896,8.1948,8,1
2015-02-06,Office Supplies,West,5.28,5.28,1.5312,1.5312,3,1
2015-02-06,Technology,Central,18.528,18.528,4.4004,4.4004,2,1
2015-02-07,Office Supplies,South,324.10999999999996,162.05499999999998,152.5909,76.29545,7,1
2015-02-08,Office Supplies,Central,21.11,7.036666666666666,7.8221,2.6073666666666666,5,1
2015-02-08,Technology,East,107.982,107.982,-26.9955,-26.9955,3,1
2015-02-09,Furniture,Central,40.784,40.784,-30.588,-30.588,2,1
2015-02-09,Furniture,West,203.92,203.92,22.941,22.941,5,1
2015-02-09,Office Supplies,Central,40.096,40.096,13.5324,13.5324,4,1
2015-02-09,Technology,Central,500.752,250.376,96.491,48.2455,8,2
2015-02-10,Office Supplies,East,77.24,77.24,7.724,7.724,5,1
2015-02-14,Office Supplies,East,58.013999999999996,14.503499999999999,-3.162300000000002,-0.7905750000000005,16,2
2015-02-14,Technology,East,1021.9480000000001,340.64933333333335,107.70119999999999,35.9004,7,2
2015-02-15,Office Supplies,West,627.4800000000001,125.49600000000002,189.9751,37.99502,21,1
2015-02-15,Technology,Central,974.9000000000001,324.9666666666667,287.3705,95.79016666666666,10,1
2015-02-16,Office Supplies,East,35.88,35.88,16.146,16.146,6,1
2015-02-16,Office Supplies,West,124.55,62.275,58.5385,29.26925,10,1
2015-02-18,Furniture,West,35.544,35.544,-0.8886,-0.8886,1,1
2015-02-18,Office Supplies,West,70.3,35.15,32.5228,16.2614,5,2
2015-02-20,Office Supplies,East,286.79,286.79,74.5654,74.5654,7,1
2015-02-20,Technology,South,29.99,29.99,2.999,2.999,1,1
2015-02-21,Office Supplies,East,2541.98,2541.98,1270.99,1270.99,2,1
2015-02-21,Office Supplies,West,49.12,49.12,23.0864,23.0864,4,1
2015-02-22,Office Supplies,Central,79.36,79.36,20.6336,20.6336,4,1
2015-02-23,Office Supplies,East,37.775999999999996,18.887999999999998,10.5336,5.2668,8,1
2015-02-25,Office Supplies,East,25.869999999999997,12.934999999999999,11.736,5.868,5,1
2015-02-27,Furniture,East,493.92,493.92,-28.224,-28.224,7,1
2015-02-27,Office Supplies,East,20.451,10.2255,-1.1835,-0.59175,9,1
2015-02-27,Technology,East,105.98,105.98,1.0598,1.0598,2,1
2015-02-27,Technology,West,538.92,538.92,80.838,80.838,9,1
2015-02-28,Furniture,South,551.264,275.632,15.566400000000002,7.783200000000001,10,1
2015-03-01,Furniture,Central,1227.9984,1227.9984,-36.1176,-36.1176,6,1
2015-03-01,Furniture,West,184.752,184.752,-20.7846,-20.7846,3,1
2015-03-01,Office Supplies,Central,55.328,55.328,6.2244,6.2244,2,1
2015-03-01,Office Supplies,East,3.552,3.552,0.444,0.444,2,1
2015-03-01,Office Supplies,South,58.72,58.72,27.0112,27.0112,4,1
2015-03-01,Technology,Central,95.84,95.84,34.742,34.742,4,1
2015-03-01,Technology,West,15.984,15.984,1.1988,1.1988,2,1
2015-03-02,Furniture,West,787.53,787.53,165.3813,165.3813,3,1
2015-03-02,Office Supplies,Central,112.03999999999999,56.019999999999996,53.581599999999995,26.790799999999997,7,1
2015-03-05,Furniture,Central,4.712,4.712,-1.8848,-1.8848,2,1
2015-03-05,Furniture,East,516.547,172.18233333333333,51.3817,17.127233333333333,11,2
2015-03-05,Office Supplies,Central,320.402,64.0804,-462.45169999999996,-92.49033999999999,22,3
2015-03-05,Office Supplies,East,595.296,198.43200000000002,80.48880000000001,26.829600000000003,10,2
2015-03-05,Technology,Central,55.84,27.92,9.0916,4.5458,4,2
2015-03-05,Technology,East,476.47,238.235,-94.5206,-47.2603,8,1
2015-03-06,Furniture,West,435.26,435.26,95.7572,95.7572,7,1
2015-03-06,Technology,West,1119.984,1119.984,377.9946,377.9946,2,1
2015-03-07,Office Supplies,East,99.72,49.86,48.169999999999995,24.084999999999997,4,1
2015-03-07,Technology,East,707.82,353.91,223.24530000000001,111.62265000000001,6,1
2015-03-08,Furniture,Central,1746.95,582.3166666666667,368.94079999999997,122.98026666666665,16,1
2015-03-08,Office Supplies,Central,23.548000000000002,11.774000000000001,-10.0716,-5.0358,4,2
2015-03-08,Office Supplies,East,19.44,19.44,9.3312,9.3312,3,1
2015-03-08,Office Supplies,West,3.408,3.408,0.8946,0.8946,1,1
2015-03-08,Technology,Central,769.95,769.95,223.2855,223.2855,5,1
2015-03-09,Office Supplies,South,4.608,4.608,1.6704,1.6704,2,1
2015-03-09,Technology,Central,473.4,236.7,52.2915,26.14575,8,1
2015-03-10,Office Supplies,Central,1.112,1.112,-1.8904,-1.8904,2,1
2015-03-10,Office Supplies,East,89.82,89.82,25.1496,25.1496,6,1
2015-03-12,Furniture,South,37.288,18.644,5.3018,2.6509,7,1
2015-03-12,Office Supplies,South,13.728000000000002,6.864000000000001,4.6962,2.3481,5,2
2015-03-13,Furniture,West,1384.856,461.6186666666667,234.4744,78.15813333333334,14,2
2015-03-14,Office Supplies,East,688.46,344.23,323.411,161.7055,7,1
2015-03-14,Office Supplies,West,19.44,19.44,9.3312,9.3312,3,1
2015-03-15,Technology,West,16.776,16.776,1.6776,1.6776,3,1
2015-03-16,Furniture,West,215.09,107.545,62.824200000000005,31.412100000000002,3,2
2015-03-16,Office Supplies,East,17.52,17.52,6.3072,6.3072,3,1
2015-03-16,Office Supplies,South,6911.7,1151.95,3436.3224999999998,572.7204166666667,19,2
2015-03-16,Technology,East,85.9,85.9,2.577,2.577,2,1
2015-03-17,Office Supplies,East,33.82,33.82,9.1314,9.1314,2,1
2015-03-17,Technology,East,15.02,15.02,2.7036,2.7036,1,1
2015-03-19,Furniture,Central,383.4656,383.4656,-67.6704,-67.6704,4,1
2015-03-19,Office Supplies,Central,65.584,65.584,23.7742,23.7742,2,1
2015-03-19,Office Supplies,South,14.496,14.496,4.8924,4.8924,3,1
2015-03-19,Office Supplies,West,1585.8880000000001,198.23600000000002,501.0346,62.629325,26,4
2015-03-19,Technology,West,3603.506,1801.753,1520.155,760.0775,10,2
2015-03-20,Office Supplies,Central,73.21600000000001,24.405333333333335,26.618,8.872666666666666,19,2
2015-03-20,Office Supplies,East,1245.694,311.4235,402.5387,100.634675,16,1
2015-03-20,Office Supplies,West,29.304,29.304,2.5641,2.5641,3,1
2015-03-20,Technology,East,199.98,199.98,53.9946,53.9946,2,1
2015-03-21,Office Supplies,South,1270.3790000000001,423.4596666666667,242.5149,80.8383,21,1
2015-03-22,Furniture,West,91.96,91.96,15.6332,15.6332,2,1
2015-03-22,Office Supplies,Central,143.68,71.84,-47.081599999999995,-23.540799999999997,11,1
2015-03-22,Office Supplies,South,169.968,84.984,-28.365,-14.1825,13,2
2015-03-22,Office Supplies,West,105.52,105.52,48.5392,48.5392,4,1
2015-03-22,Technology,Central,18.392,18.392,5.2877,5.2877,1,1
2015-03-22,Technology,South,447.944,447.944,89.5888,89.5888,7,1
2015-03-22,Technology,West,1503.96,751.98,187.19580000000002,93.59790000000001,5,2
2015-03-23,Furniture,Central,107.772,107.772,-29.2524,-29.2524,2,1
2015-03-23,Office Supplies,South,59.480000000000004,29.740000000000002,14.7604,7.3802,8,1
2015-03-23,Office Supplies,West,226.07999999999998,113.03999999999999,109.1856,54.5928,15,2
2015-03-23,Technology,West,239.97,239.97,86.3892,86.3892,3,1
2015-03-24,Furniture,Central,359.058,359.058,-35.9058,-35.9058,3,1
2015-03-24,Furniture,West,46.9,46.9,13.132,13.132,5,1
2015-03-24,Office Supplies,South,6.992,6.992,0.5244,0.5244,2,1
2015-03-26,Furniture,West,3393.68,3393.68,610.8624,610.8624,8,1
2015-03-26,Office Supplies,East,1138.562,379.5206666666666,298.1278,99.37593333333332,16,2
2015-03-26,Office Supplies,South,74.352,74.352,23.235,23.235,3,1
2015-03-26,Technology,East,16.776,16.776,5.0328,5.0328,3,1
2015-03-27,Office Supplies,West,83.7,83.7,3.348,3.348,5,1
2015-03-28,Office Supplies,East,43.704,14.568,18.3744,6.1248000000000005,7,2
2015-03-28,Office Supplies,West,33.4,33.4,16.032,16.032,5,1
2015-03-28,Technology,West,166.24,166.24,24.936,24.936,1,1
2015-03-29,Furniture,South,1166.92,1166.92,131.2785,131.2785,5,1
2015-03-29,Furniture,West,19.92,19.92,9.5616,9.5616,3,1
2015-03-29,Office Supplies,East,17.64,17.64,8.1144,8.1144,4,1
2015-03-29,Office Supplies,South,5.56,5.56,1.4456,1.4456,2,1
2015-03-29,Office Supplies,West,295.78999999999996,98.59666666666665,125.73219999999999,41.91073333333333,13,2
2015-03-29,Technology,West,53.25,53.25,20.7675,20.7675,3,1
2015-03-30,Furniture,Central,366.744,366.744,-110.0232,-110.0232,4,1
2015-03-30,Office Supplies,Central,23.52,23.52,8.526,8.526,5,1
2015-03-30,Technology,Central,180.96,180.96,13.572,13.572,5,1
2015-03-31,Furniture,Central,22.38,22.38,-7.833,-7.833,3,1
2015-03-31,Office Supplies,Central,98.376,98.376,35.6613,35.6613,3,1
2015-03-31,Technology,South,79.96,79.96,27.986,27.986,5,1
2015-04-02,Office Supplies,Central,41.348,20.674,-94.214,-47.107,5,2
2015-04-02,Technology,Central,98.096,49.048,1.1726,0.5863,10,1
2015-04-02,Technology,West,159.776,79.888,57.216899999999995,28.608449999999998,8,2
2015-04-04,Furniture,East,108.4,108.4,22.764,22.764,2,1
2015-04-04,Office Supplies,Central,662.676,220.89200000000002,115.84360000000001,38.614533333333334,6,1
2015-04-04,Office Supplies,East,102.59199999999998,34.197333333333326,35.4379,11.812633333333332,9,1
2015-04-04,Technology,Central,610.9300000000001,305.46500000000003,210.43099999999998,105.21549999999999,3,1
2015-04-05,Furniture,East,907.17,302.39,-277.49199999999996,-92.49733333333332,10,1
2015-04-05,Furniture,West,892.224,892.224,89.2224,89.2224,3,1
2015-04-05,Office Supplies,East,696.252,174.063,40.3556,10.0889,21,2
2015-04-05,Office Supplies,South,157.794,157.794,-115.7156,-115.7156,1,1
2015-04-05,Office Supplies,West,23.84,23.84,6.4368,6.4368,8,1
2015-04-05,Technology,East,56.838,28.419,-13.0147,-6.50735,7,1
2015-04-05,Technology,West,239.94,239.94,26.3934,26.3934,6,1
2015-04-06,Office Supplies,Central,66.56400000000001,16.641000000000002,-20.8146,-5.20365,20,1
2015-04-06,Office Supplies,South,47.952,47.952,16.1838,16.1838,3,1
2015-04-06,Technology,Central,25.488,25.488,4.4604,4.4604,2,1
2015-04-07,Office Supplies,Central,463.248,463.248,-1181.2824,-1181.2824,8,1
2015-04-07,Office Supplies,East,60.236000000000004,20.078666666666667,19.339299999999998,6.446433333333332,9,2
2015-04-07,Technology,Central,383.952,383.952,47.994,47.994,6,1
2015-04-09,Furniture,West,369.912,369.912,-13.8717,-13.8717,3,1
2015-04-09,Office Supplies,East,388.08,194.04,147.4044,73.7022,6,2
2015-04-10,Office Supplies,East,156.70999999999998,78.35499999999999,44.3655,22.18275,7,1
2015-04-10,Office Supplies,West,12.832,12.832,4.3308,4.3308,2,1
2015-04-11,Furniture,South,121.888,60.944,24.4176,12.2088,5,1
2015-04-11,Office Supplies,East,406.6,406.6,113.848,113.848,5,1
2015-04-11,Office Supplies,West,52.76,52.76,24.2696,24.2696,2,1
2015-04-11,Technology,East,107.13,53.565,45.4626,22.7313,4,1
2015-04-11,Technology,West,639.968,639.968,215.9892,215.9892,4,1
2015-04-12,Office Supplies,West,40.74,40.74,0.4074,0.4074,3,1
2015-04-13,Furniture,Central,821.3520000000001,410.67600000000004,-158.576,-79.288,6,1
2015-04-13,Furniture,West,990.08,330.0266666666667,-97.01180000000001,-32.33726666666667,7,3
2015-04-13,Office Supplies,Central,17.43,17.43,8.0178,8.0178,3,1
2015-04-13,Office Supplies,West,185.38400000000001,37.076800000000006,59.4714,11.89428,13,4
2015-04-13,Technology,Central,239.976,239.976,17.9982,17.9982,3,1
2015-04-13,Technology,West,938.4560000000001,312.81866666666673,131.37220000000002,43.79073333333334,8,3
2015-04-14,Office Supplies,West,35.208,35.208,2.6406,2.6406,1,1
2015-04-16,Furniture,East,127.764,127.764,2.8392,2.8392,2,1
2015-04-16,Furniture,South,1720.12,860.06,245.2684,122.6342,16,1
2015-04-16,Office Supplies,East,132.998,22.16633333333333,-38.3151,-6.3858500000000005,23,2
2015-04-16,Office Supplies,South,9.14,9.14,4.57,4.57,1,1
2015-04-16,Technology,Central,1483.528,741.764,481.08869999999996,240.54434999999998,7,1
2015-04-16,Technology,East,118.782,118.782,-27.7158,-27.7158,3,1
2015-04-16,Technology,South,569.64,569.64,148.1064,148.1064,2,1
2015-04-17,Office Supplies,East,73.006,36.503,23.8095,11.90475,16,1
2015-04-17,Office Supplies,West,1465.17,488.39000000000004,427.9029,142.6343,9,1
2015-04-17,Technology,East,99.6,99.6,36.852,36.852,1,1
2015-04-17,Technology,West,1107.33,553.665,197.9445,98.97225,8,1
2015-04-18,Furniture,Central,152.83599999999998,50.94533333333333,-0.19010000000000105,-0.06336666666666702,4,2
2015-04-18,Office Supplies,Central,216.964,30.994857142857143,56.9456,8.135085714285713,24,2
2015-04-18,Office Supplies,East,21.93,21.93,10.3071,10.3071,3,1
2015-04-18,Office Supplies,West,1124.57,374.8566666666666,67.3681,22.456033333333334,12,2
2015-04-18,Technology,Central,384.16,128.05333333333334,38.8846,12.961533333333334,8,1
2015-04-18,Technology,South,106.5,106.5,41.535,41.535,6,1
2015-04-19,Office Supplies,Central,329.96,164.98,-564.9804,-282.4902,6,1
2015-04-20,Furniture,South,595.38,595.38,297.69,297.69,6,1
2015-04-20,Office Supplies,Central,298.416,149.208,125.47800000000001,62.739000000000004,5,2
2015-04-20,Office Supplies,South,12.96,12.96,6.2208,6.2208,2,1
2015-04-20,Technology,South,287.97,287.97,77.7519,77.7519,3,1
2015-04-21,Furniture,South,401.84000000000003,200.92000000000002,87.50880000000001,43.754400000000004,5,1
2015-04-21,Office Supplies,South,21.3,21.3,9.798,9.798,3,1
2015-04-21,Technology,South,469.95,469.95,131.586,131.586,5,1
2015-04-22,Office Supplies,West,64.14,64.14,16.6764,16.6764,3,1
2015-04-22,Technology,West,88.776,88.776,7.7679,7.7679,3,1
2015-04-24,Office Supplies,East,25.99,25.99,7.5371,7.5371,1,1
2015-04-25,Furniture,Central,128.058,128.058,-23.7822,-23.7822,3,1
2015-04-25,Office Supplies,Central,551.174,183.72466666666665,37.18600000000001,12.395333333333335,12,2
2015-04-25,Office Supplies,East,206.43,206.43,90.8292,90.8292,3,1
2015-04-25,Office Supplies,West,35.284,17.642,14.348199999999999,7.174099999999999,5,2
2015-04-26,Furniture,Central,408.422,408.422,-5.8346,-5.8346,2,1
2015-04-26,Furniture,South,1120.4915,373.4971666666667,-189.7844,-63.26146666666667,11,2
2015-04-26,Furniture,West,63.936,63.936,6.3936,6.3936,3,1
2015-04-26,Office Supplies,South,75.408,37.704,-17.7696,-8.8848,2,2
2015-04-26,Office Supplies,West,109.872,54.936,33.0984,16.5492,6,1
2015-04-26,Technology,West,311.976,311.976,38.997,38.997,3,1
2015-04-27,Furniture,East,1267.53,1267.53,316.8825,316.8825,3,1
2015-04-27,Office Supplies,East,22.74,22.74,8.8686,8.8686,3,1
2015-04-27,Office Supplies,West,49.400000000000006,24.700000000000003,3.997,1.9985,7,1
2015-04-27,Technology,East,1379.92,1379.92,648.5624,648.5624,8,1
2015-04-28,Office Supplies,Central,4044.3619999999996,808.8724,1911.4570999999999,382.29141999999996,14,2
2015-04-29,Office Supplies,East,7.968,7.968,2.8884,2.8884,2,1
2015-04-30,Furniture,Central,213.115,213.115,-15.2225,-15.2225,5,1
2015-04-30,Furniture,East,65.18,21.72666666666667,27.429000000000002,9.143,11,1
2015-04-30,Office Supplies,East,6.48,6.48,3.1104,3.1104,1,1
2015-04-30,Office Supplies,West,34.65,34.65,9.702,9.702,3,1
2015-04-30,Technology,East,1232.47,616.235,-197.0825,-98.54125,15,2
2015-04-30,Technology,West,19.8,19.8,1.7325,1.7325,5,1
2015-05-01,Furniture,South,63.552,63.552,14.2992,14.2992,3,1
2015-05-01,Office Supplies,South,214.08,107.04,15.4488,7.7244,9,1
2015-05-01,Office Supplies,West,84.55600000000001,28.185333333333336,25.3814,8.460466666666667,6,1
2015-05-01,Technology,West,88.752,88.752,11.094,11.094,3,1
2015-05-02,Office Supplies,Central,8.856,8.856,2.9889,2.9889,3,1
2015-05-02,Technology,Central,158.376,158.376,13.8579,13.8579,3,1
2015-05-03,Furniture,East,844.116,844.116,-36.1764,-36.1764,6,1
2015-05-03,Furniture,West,665.88,665.88,106.5408,106.5408,6,1
2015-05-03,Office Supplies,East,186.51999999999998,37.303999999999995,16.0855,3.2171,16,1
2015-05-03,Office Supplies,West,134.732,33.683,46.9732,11.7433,10,2
2015-05-03,Technology,East,27.552,27.552,-0.3444,-0.3444,3,1
2015-05-03,Technology,West,339.96,339.96,122.3856,122.3856,4,1
2015-05-04,Furniture,Central,22.288,22.288,-8.9152,-8.9152,7,1
2015-05-04,Furniture,East,26.8,26.8,12.864,12.864,2,1
2015-05-04,Office Supplies,Central,125.93,125.93,35.2604,35.2604,7,1
2015-05-04,Technology,Central,946.344,946.344,118.293,118.293,7,1
2015-05-07,Furniture,Central,244.006,244.006,-31.3722,-31.3722,2,1
2015-05-07,Office Supplies,Central,15.936,15.936,5.3784,5.3784,4,1
2015-05-07,Office Supplies,South,45.68,45.68,21.0128,21.0128,2,1
2015-05-08,Furniture,Central,123.96,123.96,11.1564,11.1564,3,1
2015-05-08,Furniture,East,215.55599999999998,71.85199999999999,52.734,17.578,11,2
2015-05-08,Office Supplies,Central,43.98,43.98,21.99,21.99,2,1
2015-05-08,Office Supplies,East,415.31,138.43666666666667,34.701,11.567,8,2
2015-05-08,Office Supplies,West,5.248,5.248,0.5904,0.5904,2,1
2015-05-08,Technology,Central,377.97,377.97,105.8316,105.8316,3,1
2015-05-08,Technology,East,2799.944,2799.944,1014.9797,1014.9797,7,1
2015-05-09,Office Supplies,South,48.81,48.81,23.9169,23.9169,3,1
2015-05-10,Office Supplies,Central,107.75399999999999,53.876999999999995,-187.9406,-93.9703,7,1
2015-05-10,Technology,West,46.688,46.688,-2.918,-2.918,4,1
2015-05-11,Furniture,West,191.968,191.968,16.7972,16.7972,7,1
2015-05-12,Furniture,Central,21.968,21.968,-15.9268,-15.9268,4,1
2015-05-12,Office Supplies,Central,127.904,127.904,41.5688,41.5688,7,1
2015-05-12,Office Supplies,East,36.63,36.63,9.8901,9.8901,3,1
2015-05-12,Office Supplies,West,53.112,17.704,22.258799999999997,7.419599999999999,12,2
2015-05-12,Technology,Central,619.152,619.152,69.6546,69.6546,6,1
2015-05-12,Technology,West,201.584,201.584,20.1584,20.1584,2,1
2015-05-13,Office Supplies,Central,16.0,16.0,5.6,5.6,4,1
2015-05-13,Technology,Central,222.384,222.384,16.6788,16.6788,2,1
2015-05-14,Furniture,West,1452.7875,363.196875,151.5779,37.894475,13,1
2015-05-14,Office Supplies,East,570.492,81.49885714285713,113.4179,16.20255714285714,29,1
2015-05-14,Office Supplies,West,1117.92,1117.92,55.896,55.896,4,1
2015-05-15,Office Supplies,East,51.968,51.968,-10.3936,-10.3936,2,1
2015-05-15,Office Supplies,South,17.94,17.94,8.7906,8.7906,3,1
2015-05-16,Technology,South,255.968,255.968,31.996,31.996,4,1
2015-05-17,Office Supplies,Central,47.368,23.684,-44.989200000000004,-22.494600000000002,8,1
2015-05-17,Office Supplies,East,87.1,43.55,31.244,15.622,14,1
2015-05-18,Office Supplies,West,10.86,10.86,5.3214,5.3214,2,1
2015-05-20,Furniture,South,163.136,163.136,20.392,20.392,4,1
2015-05-20,Office Supplies,South,6.408,6.408,-4.9128,-4.9128,4,1
2015-05-21,Office Supplies,Central,20.768,20.768,-52.9584,-52.9584,8,1
2015-05-21,Office Supplies,East,24.588,24.588,-18.0312,-18.0312,2,1
2015-05-21,Office Supplies,West,26.976,26.976,8.7672,8.7672,4,1
2015-05-22,Office Supplies,West,113.05000000000001,56.525000000000006,33.1408,16.5704,9,1
2015-05-22,Technology,West,3749.0480000000002,1874.5240000000001,392.6781,196.33905,13,1
2015-05-23,Furniture,Central,75.33,75.33,19.5858,19.5858,9,1
2015-05-23,Office Supplies,Central,850.5,850.5,245.7,245.7,5,1
2015-05-23,Office Supplies,East,51.45,51.45,13.8915,13.8915,3,1
2015-05-23,Office Supplies,South,186.69,186.69,87.7443,87.7443,3,1
2015-05-23,Office Supplies,West,140.986,70.493,0.9055999999999997,0.45279999999999987,11,1
2015-05-24,Furniture,Central,602.651,602.651,-163.5767,-163.5767,7,1
